17308,43181
24967,43181
16999,33500
23952,33500
20389,37265
35192,37265
37058,49317
27048,49317
23388,45434
29960,45434
18684,37168
25667,37168
27250,54560
37869,54560
28497,61670
28461,61670
17633,34931
29716,34931
19017,90138
25463,90138
19279,86173
33682,86173
31190,81160
42285,81160
30853,99320
47467,99320
21812,83772
39368,83772
28648,70947
34148,70947
48915,92311
47718,92311
55709,107017
45127,107017
75378,110412
28329,110412
24321,61486
33075,61486
17835,57350
30844,57350
36824,131976
29153,131976
31575,76644
36844,76644
21240,50464
26535,50464
22937,86859
27330,86859
22220,52217
36838,52217
28450,77398
48874,77398
30060,65003
27533,65003
33892,97745
33020,97745
20096,49542
40465,49542
17731,36615
35310,36615
18888,37356
27735,37356
18595,36536
26161,36536
19794,43150
42760,43150
19107,41641
38293,41641
19680,82094
30216,82094
20229,53411
48974,53411
22323,72261
25489,72261
37108,130501
133697,130501
35835,111684
51668,111684
34100,73947
29170,73947
20564,58677
29470,58677
26008,74829
28827,74829
21469,55479
29392,55479
41126,90530
30617,90530
32296,91610
44997,91610
28242,67688
44029,67688
37850,71441
38700,71441
30401,102511
31560,102511
25522,69725
38809,69725
23486,70648
37704,70648
21493,65872
30884,65872
22261,83794
28604,83794
33652,57588
31821,57588
23958,55727
35307,55727
31101,94009
45689,94009
31730,92598
31255,92598
23806,55478
31738,55478
24647,87070
31722,87070
29297,41527
111975,41527
63051,59201
41683,59201
19108,50976
26886,50976
24251,34488
29020,34488
21022,33580
25857,33580
18262,33708
40319,33708
19379,33400
27220,33400
19924,32604
26446,32604
38372,83698
24659,83698
34871,46933
28524,46933
20521,40816
38884,40816
23984,46072
33387,46072
21039,37005
58833,37005
42112,61394
47201,61394
21732,36956
37469,36956
22084,39692
49196,39692
23079,38549
30358,38549
21910,35935
46131,35935
60846,59977
48783,59977
22388,37903
32435,37903
50456,68747
33011,68747
34610,68525
37325,68525
24819,39936
52688,39936
84975,90293
55784,90293
49117,98505
34689,98505
32314,86809
40475,86809
29533,81981
57471,81981
50770,105233
48627,105233
37014,64911
43781,64911
31031,51200
62110,51200
223642,64967
61177,64967
34787,60794
50275,60794
39447,41217
74938,41217
32102,40449
47992,40449
33936,55109
45588,55109
45823,36739
53257,36739
44655,28176
74033,28176
51552,27281
68248,27281
35338,24652
65420,24652
36212,25149
58442,25149
60071,47021
54035,47021
54992,52583
53826,52583
33288,32972
56884,32972
53435,26
57055,26
35112,26
43990,26
99418,14
71912,14
52338,49097
44407,49097
41789,27007
48610,27007
36924,51108
76798,51108
49915,24373
46871,24373
31461,33290
53176,33290
48036,87451
70403,87451
32871,26
68281,26
34827,13
54466,13
32128,13
49932,13
65915,19
74815,19
64788,66
43728,66
44485,14
46926,14
36694,15
43308,15
40112,17
46032,17
40369,22
98358,22
42899,58
40350,58
26703,14
38691,14
41854,21
62322,21
27314,12
37839,12
26395,19
59985,19
25568,9
40149,9
34784,17
37707,17
48248,16
39640,16
33014,15
54154,15
34975,20
57644,20
26279,11
55552,11
33019,193
39912,193
26844,80
65989,80
38015,147
40912,147
27419,95
44271,95
48634,180
43509,180
29280,16
55134,16
27020,9
72337,9
32482,18
70538,18
27759,7
55151,7
32271,25598
77802,25598
35345,31379
49738,31379
110197,25841
80874,25841
32283,36267
65536,36267
59192,26806
54783,26806
31047,28278
54831,28278
48208,22
96664,22
48274,17
92073,17
53005,26
76806,26
31643,11
59503,11
34774,13
65603,13
39999,24
61210,24
38512,47
89858,47
32113,8
63672,8
33750,10
94638,10
48590,13
104792,13
33557,14
66841,14
38420,42934
70305,42934
63540,46654
146966,46654
70807,44868
65589,44868
59120,72769
65990,72769
36141,34723
63639,34723
72481,20
87104,20
1883,9
67597,9
59054,16
99282,16
35346,14
59694,14
92499,41
78728,41
71326,19
105432,19
122088,32
99641,32
58274,13
81625,13
60518,14
86077,14
145471,27
76240,27
114800,22
83984,22
176294,81
68776,81
65813,2696
66022,2696
93567,4943
68435,4943
69768,3232
127428,3232
85034,5738
96733,5738
82063,2764
125052,2764
68475,4444
74614,4444
115001,2591
67563,2591
92913,3686
94079,3686
106060,5112
88171,5112
88099,14
80007,14
84914,23
70033,23
102556,22
133223,22
65247,19
72402,19
90109,23
96304,23
114626,19
102771,19
205801,67
90917,67
81800,16
89896,16
100677,21
83166,21
89116,25
103985,25
66098,19
111428,19
103996,24
124279,24
78291,25
92143,25
84544,18
130529,18
100108,22
92815,22
65955,25
83523,25
307,68
1343,68
613,10
1785,10
772,12
1631,12
22951,18
1996,18
584,10
1875,10
749,15
1528,15
424,15
1722,15
491,8
2523,8
853,13
2078,13
810,8
3151,8
723,10
1541,10
574,7
2673,7
561,8
1796,8
547,8
1606,8
1060,15
2533,15
722,8
2983,8
2043,349
2757,349
1346,10
3426,10
2138,17
6148,17
1168,9
2835,9
2183,30
11523,30
1866,12
3798,12
2290,13
7450,13
4035,14
5758,14
1486,8
6131,8
3711,11
5805,11
3197,11
5522,11
3395,12
5660,12
2444,9
11908,9
2281,13
9286,13
6276,18
7573,18
4805,12
6919,12
6079,11668
17011,11668
4598,9547
14855,9547
7371,7514
9612,7514
4331,14105
6646,14105
5059,54800
11916,54800
6762,10161
9539,10161
6691,12807
11374,12807
5244,7404
6992,7404
5582,7614
11133,7614
5515,7828
11260,7828
5692,9453
10935,9453
6084,8461
8472,8461
6598,8891
8624,8891
7405,80
9062,80
10735,62
17967,62
6500,45
10496,45
10632,334
16104,334
6569,55
12886,55
9326,92
18382,92
6826,62
12996,62
11108,116
16657,116
6789,111
11068,111
10704,4048
17926,4048
7636,1481
11261,1481
12902,3102
14876,3102
13328,10513
107987,10513
9235,11064
18486,11064
11015,12247
13096,12247
9666,11354
20252,11354
15171,16846
18767,16846
14806,18474
15463,18474
9882,16455
12113,16455
10330,11233
42329,11233
9929,15715
23083,15715
11271,12682
22232,12682
16467,26390
17068,26390
18925,25344
25246,25344
30246,74831
27421,74831
13983,37155
30192,37155
18094,45611
26899,45611
21280,55987
29524,55987
18736,33860
39362,33860
16131,31541
39163,31541
21754,55561
22939,55561
23202,31542
26666,31542
28394,88202
22834,88202
92140,44467
39601,44467
22020,50335
27385,50335
19334,41199
22503,41199
18456,59345
23952,59345
31093,45752
44987,45752
18803,33846
25349,33846
29861,47401
81066,47401
21447,53673
26648,53673
26528,53117
28659,53117
30343,55821
22933,55821
22076,64268
24549,64268
28447,67275
37453,67275
30970,52334
22665,52334
28638,51045
38277,51045
21429,40267
55793,40267
22894,39993
30641,39993
20666,52648
59900,52648
41247,58476
37822,58476
30546,51970
37606,51970
31665,64836
43182,64836
24049,34144
70891,34144
29388,78704
30164,78704
33336,60776
38864,60776
35844,64137
40121,64137
34302,58073
45123,58073
43845,70068
43774,70068
32164,48825
65551,48825
21255,48346
40743,48346
21902,38063
46219,38063
35289,48902
46932,48902
26502,83447
32632,83447
26263,63402
28819,63402
38822,70475
60810,70475
37034,79350
54569,79350
43578,68659
52339,68659
62163,107098
45117,107098
60946,108562
50118,108562
50368,87012
114777,87012
24884,112775
110786,112775
31591,97479
48193,97479
39458,99890
36998,99890
73832,62163
42348,62163
40866,89232
43900,89232
34714,78911
54431,78911
44174,62723
73053,62723
22962,93806
34244,93806
22473,53436
32732,53436
55016,98228
33678,98228
21110,41428
42795,41428
21107,65656
29881,65656
55365,102179
45639,102179
40340,92877
51905,92877
31603,86065
43952,86065
55642,113321
48468,113321
26637,62282
61744,62282
27530,39295
52202,39295
24265,52393
54663,52393
23171,49412
28986,49412
28459,38245
54328,38245
58003,76332
30331,76332
45156,62201
31288,62201
38958,110922
41955,110922
49301,45537
34673,45537
24846,42771
34723,42771
22663,84566
34960,84566
21749,58327
31197,58327
31790,74966
50256,74966
24820,131055
60909,131055
21813,54327
32673,54327
33938,73051
46093,73051
34682,111969
60410,111969
28759,84098
39622,84098
53946,94211
30345,94211
27487,118712
38641,118712
25950,66820
44460,66820
27853,65931
38704,65931
24465,111240
35032,111240
24330,58648
34545,58648
22053,67300
31844,67300
62978,74008
45770,74008
27223,56793
35122,56793
41466,84010
35744,84010
24698,69842
35031,69842
26186,95402
49136,95402
20441,36085
25582,36085
29602,34042
30952,34042
27538,43293
44882,43293
20517,40851
31043,40851
32447,91818
40402,91818
18943,32576
28973,32576
20118,35058
39600,35058
19343,39191
25356,39191
20482,35373
47709,35373
27712,45470
30779,45470
27023,37337
31211,37337
35419,61978
35308,61978
22954,46272
42824,46272
22923,39489
34479,39489
39438,37818
36349,37818
25658,42361
49465,42361
25443,63910
34802,63910
43288,39298
36117,39298
35090,41309
38106,41309
29156,41204
39556,41204
44283,62631
39938,62631
27020,51743
37268,51743
42797,55906
43509,55906
40892,61624
49379,61624
28629,99822
54610,99822
57566,100273
64405,100273
31270,56327
64338,56327
34750,52532
74249,52532
38368,79317
69430,79317
51885,55435
58935,55435
33174,52333
50892,52333
39844,53258
116014,53258
35265,61670
49279,61670
89840,52614
60909,52614
47609,68110
71070,68110
41851,52897
95943,52897
60602,56349
76186,56349
39681,42561
74051,42561
44849,58160
71310,58160
57373,35666
82665,35666
43583,50203
75750,50203
40601,43707
59317,43707
58003,35730
49698,35730
35511,14
60433,14
74258,32
60527,32
56787,19
66092,19
38456,27966
56604,27966
37332,26241
75346,26241
34435,27754
52007,27754
49812,33312
64735,33312
44879,39960
106103,39960
34573,25955
52900,25955
33766,12
56048,12
48165,24
85161,24
34941,14
50820,14
46632,20
53755,20
56998,13
53302,13
39290,11
48855,11
35233,19
44351,19
29284,11
42898,11
108680,18
43171,18
27045,8
43756,8
28650,13
62133,13
44874,20
40987,20
47338,16
39098,16
28400,11
37736,11
28221,13
52922,13
26437,27
37680,27
29087,12
40015,12
45924,51
61518,51
26321,9
52490,9
44274,24
72602,24
36079,145
48813,145
37581,134
105809,134
35508,247
82960,247
50930,189
46984,189
31054,103
125192,103
30290,13
55092,13
30484,9
75094,9
30678,8
55451,8
31225,13
57339,13
33813,29102
71106,29102
55321,36622
62407,36622
35185,47403
94621,47403
45166,32088
59234,32088
32302,27358
108714,27358
33079,27776
63602,27776
31992,8
89197,8
33189,17
63569,17
45680,33
83534,33
37129,12
124253,12
37816,18
70775,18
33946,9
68000,9
39201,10
78359,10
37380,15
121963,15
35395,16
67979,16
35146,13
68914,13
37818,23
70937,23
39472,36857
93792,36857
53979,58486
97709,58486
70309,66868
98067,66868
55253,94140
112429,94140
74646,65978
75242,65978
58444,27
86635,27
83328,19
74756,19
54853,44
80832,44
90465,286
82294,286
56778,51
96050,51
122207,22
74633,22
102414,26
80363,26
112307,23
90312,23
251092,65
131670,65
134919,20
99518,20
90688,25
92049,25
109138,108
121130,108
250463,7039
145192,7039
70266,2825
86951,2825
70651,2870
108862,2870
75720,4980
111701,4980
135058,2738
143234,2738
115603,2670
142104,2670
148503,4389
177095,4389
107989,2623
154151,2623
137501,3906
132353,3906
76612,24
363486,24
135611,26
113735,26
93500,17
125044,17
74731,16
125264,16
113006,80
101604,80
74966,51
82348,51
78939,22
104243,22
100325,20
72120,20
84823,12
74447,12
74590,24
75089,24
65566,14
71809,14
90047,25
69260,25
149309,20
95342,20
67069,15
91042,15
70428,19
73922,19
128402,46
83055,46
422,24
951,24
1037,14
1377,14
389,16
4082,16
440,7
2540,7
526,7
3180,7
473,8
3566,8
469,7
1820,7
558,7
3350,7
1236,14
3086,14
562,7
1887,7
816,7
2190,7
1170,10
3493,10
926,9
3505,9
673,9
3961,9
1364,10
2949,10
980,19
3914,19
943,58
4566,58
1022,30
3876,30
1058,30
4118,30
1107,30
5364,30
1375,32
5949,32
1117,34
4731,34
1659,38
4322,38
4979,121
7722,121
1357,44
5103,44
4926,22
7690,22
4070,13
11503,13
1723,9
9291,9
2220,10
9791,10
2372,10
6921,10
4018,13
7844,13
4220,13
10818,13
3680,13
9260,13
4891,16
44380,16
4637,17
13472,17
5142,18
24316,18
3915,8
12154,8
6659,114
19763,114
5327,51
38063,51
5989,53
15322,53
7601,49
17988,49
11304,139
27801,139
9109,7
31471,7
37519,24
26178,24
15258,16
86350,16
12368,13
59437,13
16401,14
59881,14
12801,13
52630,13
16141,32
31834,32
20433,16
72126,16
14860,12
34997,12
21805,23
52966,23
13601,16
56687,16
16674,14590
41009,14590
40111,26438
36897,26438
54679,19854
40989,19854
21648,19455
46473,19455
26015,45188
38104,45188
15351,15737
41190,15737
44892,19
47554,19
14660,11
33285,11
12199,11
54406,11
15109,13
31524,13
16181,22091
34383,22091
16221,313
37216,313
21425,22827
36164,22827
16898,21972
33594,21972
29932,38949
35491,38949
20756,45
103095,45
27270,13
49519,13
17139,8
42356,8
18337,13
32857,13
15889,8
66524,8
24479,47
84956,47
15280,10
34167,10
21371,17
41219,17
15378,9
35773,9
20122,20
35286,20
15874,7
31588,7
23572,31
34219,31
15689,7
32882,7
17464,16
52166,16
15502,11
32236,11
22046,16
52803,16
14645,11
31379,11
15380,8
37737,8
15494,10
35053,10
23550,14
43638,14
35782,18442
34403,18442
15245,13660
40222,13660
15524,13761
34918,13761
16128,16662
71925,16662
17467,30659
42490,30659
23522,24722
48997,24722
15420,10
38469,10
15492,9
44457,9
47480,25
53311,25
30642,25585
42894,25585
32340,21489
45981,21489
27112,20984
58419,20984
35917,26707
163425,26707
54538,82208
60792,82208
64575,56254
42061,56254
47522,66358
68341,66358
125428,115994
58089,115994
41013,80230
70009,80230
48479,102678
54876,102678
32299,252323
74816,252323
111788,67017
77190,67017
123280,78737
77321,78737
52474,107044
133673,107044
31455,90878
90953,90878
24371,53350
59505,53350
31329,88396
72263,88396
42706,50742
51330,50742
38146,54841
45096,54841
43971,68588
47943,68588
36352,60226
49066,60226
55572,51544
43514,51544
25612,42056
45163,42056
37519,46533
63115,46533
24324,48521
64893,48521
54153,52410
43519,52410
25125,36864
99592,36864
24184,36440
65944,36440
28240,57025
49270,57025
27859,36663
72696,36663
24831,44332
90194,44332
31560,64309
111200,64309
30400,37320
70777,37320
70117,45084
70853,45084
29542,249880
51665,249880
25419,67717
72700,67717
26951,72318
66469,72318
47475,79702
49922,79702
42536,87391
108142,87391
31629,67699
61446,67699
53978,58952
62469,58952
44420,52521
70002,52521
50475,86066
60040,86066
40607,62835
81287,62835
27351,67240
75024,67240
41809,95569
69527,95569
29202,48375
59999,48375
32937,55422
66644,55422
78310,48520
83322,48520
48289,98160
58982,98160
67784,141469
73365,141469
36361,66809
97165,66809
30748,80372
80313,80372
42903,55123
56895,55123
29987,40685
75947,40685
40774,43133
65342,43133
49893,107780
44942,107780
26509,39330
46091,39330
27819,43805
60812,43805
106288,42047
60142,42047
44935,141284
56573,141284
44621,105169
58731,105169
63120,99851
52360,99851
50806,95245
50822,95245
61083,146241
63178,146241
26995,48540
52240,48540
23922,35942
53797,35942
63282,123209
53233,123209
43084,92183
44075,92183
45554,98908
47043,98908
111328,126633
51965,126633
24586,83464
44269,83464
31612,74587
47728,74587
31946,63686
62228,63686
26066,70091
67547,70091
47442,93106
85076,93106
44102,68477
77811,68477
38968,128566
54639,128566
43940,138132
62299,138132
63851,180583
72400,180583
46981,90723
301072,90723
41561,93199
125202,93199
175816,129242
62946,129242
34138,108169
78534,108169
58092,158724
85688,158724
167376,266227
154638,266227
142049,181356
86988,181356
55715,144671
87839,144671
35470,77137
62888,77137
81694,156155
102912,156155
48549,100509
52027,100509
70173,94200
59655,94200
32160,62981
62410,62981
38956,59616
55783,59616
25463,37301
48705,37301
25425,58749
74102,58749
44567,60321
55381,60321
42616,76524
72167,76524
59712,110321
62034,110321
23448,37254
51489,37254
24682,37271
51181,37271
43776,62475
83984,62475
24119,51821
75278,51821
40522,54452
88239,54452
28313,52907
59960,52907
23797,40034
173956,40034
33223,52702
79473,52702
34979,77659
50117,77659
37959,54562
42509,54562
24774,47177
68760,47177
35042,53063
77904,53063
24340,55619
61322,55619
53214,64170
89621,64170
25822,68952
228695,68952
30618,39982
158571,39982
50587,62135
58854,62135
32500,69830
116077,69830
34904,109408
46994,109408
52507,189321
48466,189321
50203,53525
67889,53525
48177,108037
83998,108037
61295,159387
128177,159387
61338,88110
115595,88110
52662,105155
88572,105155
71585,58965
95590,58965
59227,111470
85009,111470
55208,211631
54084,211631
67278,76239
90568,76239
60641,76311
65092,76311
54848,58869
148742,58869
59279,63495
65752,63495
79113,134240
95532,134240
37088,118291
110824,118291
62711,90501
70888,90501
67555,84052
155988,84052
43085,82407
127091,82407
113229,87675
189715,87675
128056,284982
91577,284982
86707,151766
130870,151766
84575,118077
106334,118077
139644,150602
76370,150602
124217,134725
175747,134725
165584,131604
116440,131604
108748,167066
115408,167066
156281,121486
116401,121486
108398,180945
125821,180945
116440,149518
139882,149518
146806,128932
155369,128932
85055,99099
116766,99099
88853,135619
133209,135619
139054,195896
109627,195896
100257,131550
150322,131550
105012,100721
118792,100721
151480,109452
123782,109452
116108,42526
129723,42526
110535,4860
102649,4860
115780,4993
102645,4993
205165,5883
101529,5883
137058,6099
116816,6099
202287,2988
148741,2988
130082,29157
129792,29157
142884,8586
99415,8586
189067,7842
84183,7842
127479,5105
114516,5105
69213,4724
80113,4724
75566,5934
106388,5934
86235,8606
110198,8606
97095,4571
222528,4571
137043,13053
99509,13053
111632,4900
112130,4900
89161,3503
68790,3503
269851,4189
88912,4189
179521,4637
121152,4637
122870,24
105081,24
120033,28
91676,28
98793,29
95938,29
113016,26
244329,26
115821,27
148736,27
138312,63
90649,63
126832,21
260401,21
90189,20
161584,20
209059,26
109993,26
145278,43
217045,43
117490,21
112172,21
98186,22
139253,22
80487,19
78526,19
80315,27
94134,27
233971,29
100224,29
135153,22
106281,22
101232,20
94157,20
118914,29
91587,29
77659,18
134155,18
76386,17
107014,17
97900,25
106003,25
146414,29
75846,29
68406,23
100688,23
221729,68
133792,68
200185,23
101636,23
154976,30
166152,30
81684,40
121018,40
91695,23
206740,23
210526,22
190088,22
140312,24
158380,24
107916,42
184478,42
128410,27
143697,27
862,56
1424,56
618,20
1673,20
936,14
2518,14
816,8
1884,8
1498,11
3708,11
2249,15
5904,15
1497,10
3706,10
914,8
4357,8
1827,10
4355,10
1064,8
4050,8
1244,9
3356,9
3813,18
6769,18
1377,10
5769,10
7095,23
4518,23
3568,19
5734,19
2961,13
13039,13
1935,105
5329,105
1528,58
5705,58
2977,68
9142,68
3488,77
6991,77
3108,70
7627,70
1601,39
4342,39
7868,337
9959,337
1445,40
7121,40
5069,107
9447,107
10101,39
11647,39
4423,14
13543,14
3630,9
12451,9
3656,10
10931,10
4467,25
10730,25
3730,11
16376,11
2937,6
10390,6
6763,24
10798,24
7595,15
16633,15
7137,16
12881,16
9790,16
11687,16
4772,10
17206,10
13214,150
18808,150
7802,48
23759,48
16056,156
35317,156
14922,133
23983,133
16352,131
27687,131
24428,16
50345,16
52917,79
118765,79
31719,32
40213,32
15675,12
66775,12
25020,20
65042,20
44810,23
44849,23
27595,25
93490,25
41926,28
78881,28
39185,26
62538,26
34390,861
65416,861
202030,58
69038,58
46188,33629
93177,33629
34549,29892
87602,29892
33522,201263
101152,201263
40635,69380
132709,69380
43887,36353
95009,36353
159733,54584
83987,54584
59090,43
191309,43
37953,31
136890,31
41566,29
60447,29
16737,13
61433,13
38590,91652
48192,91652
35970,31468
71791,31468
64307,56680
87112,56680
44851,56061
49551,56061
41392,72572
59808,72572
89515,47
98732,47
127166,26
108186,26
41624,25
96703,25
50127,27
81415,27
38635,22
84655,22
65536,23
110069,23
38745,23
76438,23
48000,28
91299,28
51153,23
113578,23
29471,23
97142,23
26059,18
81380,18
40776,32
78466,32
42077,60
107113,60
54028,25
97875,25
60001,45
103093,45
64193,33
218402,33
49194,29
207840,29
40926,71
160210,71
36845,84
132983,84
51875,27
137375,27
55163,32756
83021,32756
63927,74332
127962,74332
44502,42081
83340,42081
47652,33661
106005,33661
57618,108148
103843,108148
39963,35402
86100,35402
42694,30
154347,30
39173,44
133459,44
132393,29
144617,29
44203,85468
152562,85468
72518,41533
247666,41533
61078,131878
103818,131878
74334,47955
118198,47955
164158,136330
93837,136330
187194,138177
117846,138177
342491,139050
122099,139050
107202,142014
157537,142014
150405,223575
106665,223575
90024,222573
119316,222573
56353,90310
103699,90310
65324,93056
167279,93056
74635,86204
265747,86204
89314,107032
112465,107032
76455,115743
109908,115743
60412,78836
98322,78836
53487,106050
166537,106050
54752,125327
121176,125327
65682,98422
149683,98422
67145,85637
142155,85637
61189,94259
163154,94259
69003,167032
148859,167032
96108,124907
114097,124907
116882,85133
155316,85133
73847,89190
265757,89190
64514,271813
129456,271813
71825,92890
115504,92890
75224,81304
105166,81304
74890,88190
145181,88190
65700,82812
114346,82812
259662,105489
253946,105489
54892,96328
303868,96328
147498,131860
93530,131860
72659,211688
151246,211688
65075,134926
128534,134926
74593,114056
160380,114056
65218,110739
115147,110739
148444,173380
151180,173380
49602,156726
142481,156726
66570,78030
127140,78030
63784,104959
120490,104959
38218,88260
111920,88260
46340,212061
76588,212061
66791,143630
103668,143630
34478,78912
80315,78912
58578,81749
136732,81749
41988,150639
205377,150639
70662,86565
96900,86565
73881,62176
70901,62176
34606,90946
70296,90946
34813,79234
73745,79234
38534,58932
71722,58932
32173,49701
69376,49701
56123,60922
91281,60922
47761,55242
137857,55242
53520,63384
61831,63384
34538,77796
76064,77796
32817,62392
66915,62392
30241,49664
67987,49664
42091,43056
64576,43056
87011,178858
102818,178858
75046,113906
95491,113906
92990,160315
95586,160315
56572,124743
107444,124743
91244,162255
136658,162255
55909,53045
93350,53045
49299,58315
95037,58315
59846,77345
78336,77345
119412,156318
160937,156318
140332,193443
98886,193443
90031,131472
99543,131472
81273,129263
78475,129263
41003,150089
72247,150089
53772,159575
77238,159575
38012,166248
69276,166248
64376,93884
110965,93884
43701,148485
67466,148485
40771,116573
62940,116573
31002,98551
91207,98551
70010,56664
58232,56664
40157,83492
60703,83492
50011,113703
76852,113703
31559,88921
63735,88921
42891,190846
83920,190846
53362,128209
84997,128209
32222,132842
74204,132842
32186,79348
81317,79348
48338,62388
56725,62388
44424,72807
64009,72807
27151,54252
78842,54252
33019,78997
95452,78997
61256,88642
65116,88642
24933,36468
49950,36468
28367,39988
168481,39988
26813,33890
51689,33890
27330,75388
50412,75388
38632,45524
50986,45524
33035,36120
51513,36120
45557,57550
69412,57550
26473,46140
71792,46140
30297,38330
63751,38330
40631,54666
72076,54666
38531,21385
49114,21385
37078,50493
92232,50493
32019,36153
91105,36153
26494,47696
83326,47696
26560,41928
68454,41928
28225,67193
77390,67193
27818,40743
59923,40743
37101,91292
110404,91292
29901,38399
73762,38399
47775,56016
153676,56016
31861,61681
102665,61681
27812,38379
68369,38379
27498,45723
102304,45723
34574,39551
209045,39551
50075,51291
86387,51291
53054,69616
88748,69616
48016,52330
73096,52330
29971,49303
57805,49303
32442,42144
112642,42144
49735,59194
70238,59194
55737,122708
87889,122708
51195,55872
62687,55872
31034,55294
58490,55294
32546,83605
71402,83605
156606,218172
94479,218172
46887,114040
194174,114040
109787,54216
113389,54216
54727,91617
79371,91617
64173,70089
90819,70089
41745,89007
116858,89007
52023,83058
139592,83058
63897,207735
110901,207735
39957,75989
90446,75989
44450,50907
89216,50907
70487,125537
193550,125537
67955,131401
108708,131401
67388,109401
148427,109401
100871,108217
83085,108217
127854,186862
98325,186862
109827,125491
113169,125491
177632,238695
143934,238695
125059,100878
145407,100878
103336,119475
89188,119475
157650,106255
70662,106255
86628,85117
92907,85117
71151,135029
87422,135029
110449,112455
115694,112455
129110,193269
133064,193269
119572,132944
83977,132944
193380,108003
126845,108003
122465,142572
87859,142572
128025,27150
133155,27150
109929,49358
89253,49358
86217,2987
87080,2987
106833,2885
86616,2885
107925,5145
154685,5145
74117,2388
178113,2388
70498,4609
98971,4609
77442,4692
76806,4692
110468,6874
85742,6874
104888,5681
80831,5681
69279,4324
108008,4324
103155,9692
153918,9692
108580,5351
77640,5351
158124,7365
91775,7365
85657,4978
78846,4978
73731,4982
137128,4982
114028,8715
87183,8715
97962,2517
77348,2517
69888,3626
115892,3626
116517,2909
82751,2909
66560,11
84856,11
77724,19
92009,19
102205,16
93891,16
67866,18
90972,18
66553,12
75126,12
172225,51
87517,51
81301,19
111188,19
67308,17
98287,17
71761,18
118060,18
116499,29
92909,29
86015,18
94445,18
92544,22
82652,22
93177,27
101601,27
90383,27
149195,27
123881,27
79716,27
89852,17
88630,17
69678,24
241624,24
81677,18
90051,18
91616,25
78128,25
129212,23
128318,23
103005,33
162651,33
70908,16
72268,16
68349,13
93434,13
100247,23
79831,23
98627,15
82508,15
106908,22
100103,22
108484,18
142388,18
97687,25
129924,25
102857,30
70631,30
93804,20
67407,20
86006,17
119518,17
96103,24
97935,24
128,17
229,17
501,26
1046,26
448,12
850,12
307,9
1392,9
500,8
2026,8
999,12
1424,12
521,7
1927,7
2082,45
2372,45
854,60
2701,60
1234,48
2944,48
877,81
26693,81
918,30
4594,30
1650,50
3481,50
974,39
2214,39
1648,9
2733,9
970,9
2610,9
966,7
5404,7
821,8
3300,8
1548,10
3211,10
952,9
3260,9
949,7
3548,7
1023,8
4023,8
933,7
3604,7
1056,7
4062,7
1121,8
3712,8
1200,9
3947,9
1973,12
3749,12
1314,9
3441,9
2397,10
5352,10
1627,19
3390,19
1842,10
8066,10
1859,8
30360,8
1958,7
5049,7
2357,7
5777,7
4022,8
6110,8
2316,7
6044,7
2729,8
7471,8
3200,13
9047,13
2896,8
7258,8
3155,11
7586,11
3242,7
5669,7
3434,7
7344,7
6039,13
7835,13
4340,8
8812,8
4241,7
8602,7
4732,13
10202,13
