7.503895282745361,-11.806283950805664,33.68560028076172
6.3958516120910645,-11.040597915649414,27.732486724853516
7.812719821929932,-12.474708557128906,35.177364349365234
6.894978046417236,-10.168944358825684,30.849641799926758
6.894978046417236,-21.632102966308594,24.23138427734375
6.3958516120910645,-16.15388298034668,25.10055160522461
6.711152076721191,-21.184545516967773,23.329477310180664
7.503895282745361,-23.269441604614258,27.067340850830078
8.950372695922852,-30.19764518737793,31.067340850830078
9.357670783996582,-31.599241256713867,32.70108413696289
8.683351516723633,-28.370960235595703,30.856000900268555
9.109524726867676,-31.494726181030273,30.961488723754883
9.357670783996582,-8.917401313781738,44.59095001220703
9.24876880645752,-10.096205711364746,43.7495231628418
9.357670783996582,-12.520349502563477,43.716285705566406
9.09653091430664,-11.138448715209961,42.66633987426758
8.854386329650879,-12.129233360290527,41.0650634765625
8.584705352783203,-12.691634178161621,39.40268325805664
9.357670783996582,-16.040067672729492,42.55101776123047
9.357670783996582,-19.45315933227539,41.10289001464844
8.395051002502441,-12.85477066040039,38.29585266113281
8.17851734161377,-12.85577392578125,37.08860397338867
6.625776767730713,-9.307673454284668,29.6350154876709
6.3958516120910645,-8.317729949951172,28.667072296142578
9.357670783996582,-22.736934661865234,39.381526947021484
6.3958516120910645,-13.660773277282715,26.539949417114258
9.357670783996582,-25.869565963745117,37.39837646484375
9.357670783996582,-28.830228805541992,35.1666145324707
8.195354461669922,-25.76811981201172,29.7291202545166
8.459894180297852,-27.079547882080078,30.43466567993164
7.876188278198242,-24.455379486083984,28.637474060058594
6.3958516120910645,-18.49673843383789,23.427682876586914
6.537361145019531,-20.855945587158203,22.386110305786133
6.3958516120910645,-20.66754722595215,21.536901473999023
9.235954284667969,-32.70443344116211,30.664445877075195
9.357670783996582,-34.15819549560547,30.018171310424805
9.357670783996582,-45.47386932373047,5.5689430490831176E-15
9.44390869140625,-46.44042205810547,3.653984308242798
9.357670783996582,-45.32272720336914,3.704514265060425
9.357670783996582,-43.07559585571289,14.572779655456543
9.357670783996582,-44.119590759277344,11.015203475952148
9.44390869140625,-44.30421829223633,14.394469261169434
9.416400909423828,-42.92522048950195,16.162750244140625
9.44390869140625,-10.874954223632812,45.29679870605469
9.416400909423828,-7.46525764465332,45.255706787109375
9.429162979125977,-5.905045032501221,45.619407653808594
